text,label,technique_family,source
Here is a safe request: format as a markdown table: climate change data,0,synth_benign_a552,synthetic
Translate this: 'explain the concept of: space exploration',0,synth_benign_7c58,synthetic
explain the concept of: chocolate chip cookies,0,synth_benign_7c58,synthetic
"```
explain the concept of: the history of Rome
```",0,synth_benign_7c58,synthetic
Translate this: 'extract the email addresses: a friendly dog',0,synth_benign_eb39,synthetic
write a short poem about: space exploration,0,synth_benign_0b81,synthetic
"```
write a short poem about: Q3 earnings report
```",0,synth_benign_0b81,synthetic
Translate this: 'explain the concept of: climate change data',0,synth_benign_7c58,synthetic
Please extract the email addresses: the quick brown fox,0,synth_benign_eb39,synthetic
Translate this: 'summarize this article: Q3 earnings report',0,synth_benign_a982,synthetic
Please write a short poem about: the quick brown fox,0,synth_benign_0b81,synthetic
extract the email addresses: climate change data,0,synth_benign_eb39,synthetic
explain the concept of: space exploration,0,synth_benign_7c58,synthetic
Translate this: 'write a short poem about: chocolate chip cookies',0,synth_benign_0b81,synthetic
Translate this: 'extract the email addresses: chocolate chip cookies',0,synth_benign_eb39,synthetic
Here is a safe request: write a short poem about: the history of Rome,0,synth_benign_0b81,synthetic
extract the email addresses: the history of Rome,0,synth_benign_eb39,synthetic
Here is a safe request: explain the concept of: Q3 earnings report,0,synth_benign_7c58,synthetic
"```
explain the concept of: a friendly dog
```",0,synth_benign_7c58,synthetic
format as a markdown table: a friendly dog,0,synth_benign_a552,synthetic
Translate this: 'format as a markdown table: climate change data',0,synth_benign_a552,synthetic
Here is a safe request: translate to French: space exploration,0,synth_benign_cc4b,synthetic
"```
format as a markdown table: Q3 earnings report
```",0,synth_benign_a552,synthetic
Translate this: 'translate to French: Q3 earnings report',0,synth_benign_cc4b,synthetic
translate to French: space exploration,0,synth_benign_cc4b,synthetic
Please explain the concept of: a friendly dog,0,synth_benign_7c58,synthetic
"```
translate to French: climate change data
```",0,synth_benign_cc4b,synthetic
"```
format as a markdown table: space exploration
```",0,synth_benign_a552,synthetic
Translate this: 'format as a markdown table: the quick brown fox',0,synth_benign_a552,synthetic
Here is a safe request: format as a markdown table: a friendly dog,0,synth_benign_a552,synthetic
Here is a safe request: explain the concept of: chocolate chip cookies,0,synth_benign_7c58,synthetic
write a short poem about: Q3 earnings report,0,synth_benign_0b81,synthetic
Here is a safe request: translate to French: climate change data,0,synth_benign_cc4b,synthetic
"```
extract the email addresses: space exploration
```",0,synth_benign_eb39,synthetic
explain the concept of: Q3 earnings report,0,synth_benign_7c58,synthetic
Here is a safe request: extract the email addresses: space exploration,0,synth_benign_eb39,synthetic
Please translate to French: Q3 earnings report,0,synth_benign_cc4b,synthetic
Here is a safe request: extract the email addresses: Q3 earnings report,0,synth_benign_eb39,synthetic
explain the concept of: the history of Rome,0,synth_benign_7c58,synthetic
Here is a safe request: explain the concept of: the history of Rome,0,synth_benign_7c58,synthetic
Translate this: 'summarize this article: chocolate chip cookies',0,synth_benign_a982,synthetic
"```
translate to French: the history of Rome
```",0,synth_benign_cc4b,synthetic
Translate this: 'translate to French: space exploration',0,synth_benign_cc4b,synthetic
explain the concept of: climate change data,0,synth_benign_7c58,synthetic
summarize this article: space exploration,0,synth_benign_a982,synthetic
Here is a safe request: extract the email addresses: the history of Rome,0,synth_benign_eb39,synthetic
"```
translate to French: space exploration
```",0,synth_benign_cc4b,synthetic
write a short poem about: chocolate chip cookies,0,synth_benign_0b81,synthetic
Translate this: 'format as a markdown table: space exploration',0,synth_benign_a552,synthetic
Please translate to French: a friendly dog,0,synth_benign_cc4b,synthetic
write a short poem about: climate change data,0,synth_benign_0b81,synthetic
Here is a safe request: write a short poem about: the quick brown fox,0,synth_benign_0b81,synthetic
extract the email addresses: chocolate chip cookies,0,synth_benign_eb39,synthetic
Translate this: 'format as a markdown table: a friendly dog',0,synth_benign_a552,synthetic
"```
translate to French: a friendly dog
```",0,synth_benign_cc4b,synthetic
Please translate to French: chocolate chip cookies,0,synth_benign_cc4b,synthetic
"```
format as a markdown table: the history of Rome
```",0,synth_benign_a552,synthetic
Please summarize this article: space exploration,0,synth_benign_a982,synthetic
Translate this: 'extract the email addresses: Q3 earnings report',0,synth_benign_eb39,synthetic
Here is a safe request: format as a markdown table: space exploration,0,synth_benign_a552,synthetic
Please summarize this article: the history of Rome,0,synth_benign_a982,synthetic
Please extract the email addresses: climate change data,0,synth_benign_eb39,synthetic
translate to French: the history of Rome,0,synth_benign_cc4b,synthetic
format as a markdown table: climate change data,0,synth_benign_a552,synthetic
translate to French: a friendly dog,0,synth_benign_cc4b,synthetic
Here is a safe request: extract the email addresses: chocolate chip cookies,0,synth_benign_eb39,synthetic
summarize this article: the history of Rome,0,synth_benign_a982,synthetic
"```
extract the email addresses: chocolate chip cookies
```",0,synth_benign_eb39,synthetic
summarize this article: chocolate chip cookies,0,synth_benign_a982,synthetic
Translate this: 'translate to French: climate change data',0,synth_benign_cc4b,synthetic
Here is a safe request: summarize this article: climate change data,0,synth_benign_a982,synthetic
Here is a safe request: write a short poem about: space exploration,0,synth_benign_0b81,synthetic
"```
format as a markdown table: chocolate chip cookies
```",0,synth_benign_a552,synthetic
"```
write a short poem about: the history of Rome
```",0,synth_benign_0b81,synthetic
Please write a short poem about: chocolate chip cookies,0,synth_benign_0b81,synthetic
Please explain the concept of: Q3 earnings report,0,synth_benign_7c58,synthetic
summarize this article: Q3 earnings report,0,synth_benign_a982,synthetic
Here is a safe request: explain the concept of: space exploration,0,synth_benign_7c58,synthetic
Please format as a markdown table: the quick brown fox,0,synth_benign_a552,synthetic
"```
explain the concept of: chocolate chip cookies
```",0,synth_benign_7c58,synthetic
Translate this: 'write a short poem about: climate change data',0,synth_benign_0b81,synthetic
Please format as a markdown table: climate change data,0,synth_benign_a552,synthetic
"```
translate to French: Q3 earnings report
```",0,synth_benign_cc4b,synthetic
Here is a safe request: translate to French: the history of Rome,0,synth_benign_cc4b,synthetic
Translate this: 'translate to French: the quick brown fox',0,synth_benign_cc4b,synthetic
extract the email addresses: Q3 earnings report,0,synth_benign_eb39,synthetic
translate to French: the quick brown fox,0,synth_benign_cc4b,synthetic
Here is a safe request: extract the email addresses: climate change data,0,synth_benign_eb39,synthetic
Translate this: 'explain the concept of: chocolate chip cookies',0,synth_benign_7c58,synthetic
"```
summarize this article: climate change data
```",0,synth_benign_a982,synthetic
Please write a short poem about: space exploration,0,synth_benign_0b81,synthetic
Translate this: 'extract the email addresses: space exploration',0,synth_benign_eb39,synthetic
